tradeId,tickerA,tickerB,sector,entryDate,exitDate,direction,entryPriceA,entryPriceB,beta,olsR2,halfLife,kappa,sigma,theta,ouR2,entryRollingZ,entryOuZ,exitRollingZ,exitOuZ,mlScore,mlGrade,mlProb,holdDays,exitReason,pnlUsd,pnlPct,pnlAfterCost,cost,zReverted,betaDriftAtExit,maxBetaDrift,maxPnlPct,minPnlPct
2608,DUK,SO,INFRA,2025-08-01,2025-08-18,SHORT_A_LONG_B,119.7863,92.7453,0.922846,0.9482,8.13,0.085275,0.099849,0.601012,0.8506,2.6469,0.2849,0.4895,0.973,12,A,0.875,11,REVERT,-10.38,-1.038,-18.38,8,1,13.84,14.01,-0.044,-2.564
2609,DUK,SO,INFRA,2025-09-25,2025-10-16,LONG_A_SHORT_B,120.2418,92.2013,0.922846,0.9482,8.13,0.085275,0.099849,0.601012,0.8506,-2.2785,0.8905,-0.467,0.5718,11,A,0.8333,15,REVERT,-5.16,-0.516,-13.16,8,1,13.34,14,0.176,-1.404
2610,DUK,SO,INFRA,2025-10-20,2025-10-30,SHORT_A_LONG_B,126.7494,96.1377,0.922846,0.9482,8.13,0.085275,0.099849,0.601012,0.8506,2.3087,1.8179,0.3239,1.5378,11,A,0.8333,8,REVERT,4.18,0.418,-3.82,8,1,13.95,14.4,0.418,-1.039
2611,DUK,SO,INFRA,2025-11-06,2025-11-28,SHORT_A_LONG_B,121.8933,89.4556,0.922846,0.9482,8.13,0.085275,0.099849,0.601012,0.8506,2.0088,3.6179,0.1678,3.5115,11,A,0.8333,15,REVERT,1.64,0.164,-6.36,8,1,14.56,15.2,1.086,-1.397
2612,DUK,SO,INFRA,2026-01-26,2026-02-27,SHORT_A_LONG_B,117.7769,87.4729,0.922846,0.9482,8.13,0.085275,0.099849,0.601012,0.8506,2.0234,2.7204,-0.4065,3.1305,11,A,0.8333,23,REVERT,-6.48,-0.648,-14.48,8,1,12.08,15.1,0.698,-2.809
2613,DUK,SO,INFRA,2026-04-09,2026-04-10,SHORT_A_LONG_B,133,97.59,0.922846,0.9482,8.13,0.085275,0.099849,0.601012,0.8506,2.0711,4.07,0.3925,3.7438,11,A,0.8333,1,REVERT,4.94,0.494,-3.06,8,1,14.87,14.87,0.494,0.494
2614,AUDUSD=X,NZDUSD=X,FX_COMMODITY,2025-05-13,2025-05-20,SHORT_A_LONG_B,0.6473,0.5936,0.866505,0.9491,11.62,0.059672,0.041958,0.023317,0.8653,2.034,-0.8343,0.3065,-1.6165,9,B,0.75,5,REVERT,6.01,0.601,-1.99,8,1,-1.81,1.81,0.601,0.105
2615,AUDUSD=X,NZDUSD=X,FX_COMMODITY,2025-05-28,2025-06-11,LONG_A_SHORT_B,0.6425,0.5959,0.866505,0.9491,11.62,0.059672,0.041958,0.023317,0.8653,-2.0502,-2.2364,-0.4386,-1.9965,9,B,0.75,10,REVERT,1.87,0.187,-6.13,8,1,-0.87,1.57,0.223,-0.15
2616,AUDUSD=X,NZDUSD=X,FX_COMMODITY,2025-07-02,2025-07-28,SHORT_A_LONG_B,0.6583,0.6089,0.866505,0.9491,11.62,0.059672,0.041958,0.023317,0.8653,2.0822,-1.5172,0.3137,-0.4851,9,B,0.75,18,REVERT,-7.7,-0.77,-15.7,8,1,-5.11,6.98,0.013,-1.155
2617,AUDUSD=X,NZDUSD=X,FX_COMMODITY,2025-08-20,2025-10-02,SHORT_A_LONG_B,0.6436,0.5828,0.866505,0.9491,11.62,0.059672,0.041958,0.023317,0.8653,2.6368,0.5005,0.9925,3.9182,10,A,0.7917,31,OVERTIME,-26.45,-2.645,-34.45,8,1,-10.1,10.22,0.079,-3.19
2618,AUDUSD=X,NZDUSD=X,FX_COMMODITY,2025-11-10,2025-11-18,SHORT_A_LONG_B,0.6502,0.5627,0.866505,0.9491,11.62,0.059672,0.041958,0.023317,0.8653,2.176,5.8143,0.2709,5.0653,9,B,0.75,6,REVERT,5.71,0.571,-2.29,8,1,-4.02,4.44,0.571,-0.247
2619,AUDUSD=X,NZDUSD=X,FX_COMMODITY,2025-11-28,2025-12-05,LONG_A_SHORT_B,0.6536,0.5731,0.866505,0.9491,11.62,0.059672,0.041958,0.023317,0.8653,-2.1386,4.414,-0.0903,5.2508,9,B,0.75,5,REVERT,6.42,0.642,-1.58,8,1,-1.89,2.91,0.642,0.152
2620,AUDUSD=X,NZDUSD=X,FX_COMMODITY,2025-12-29,2026-01-19,SHORT_A_LONG_B,0.6714,0.5826,0.866505,0.9491,11.62,0.059672,0.041958,0.023317,0.8653,2.257,6.068,0.3073,6.7767,9,B,0.75,14,REVERT,-5.38,-0.538,-13.38,8,1,-7.98,7.98,0.018,-1.08
2621,AUDUSD=X,NZDUSD=X,FX_COMMODITY,2026-02-05,2026-03-20,SHORT_A_LONG_B,0.6994,0.5998,0.866505,0.9491,11.62,0.059672,0.041958,0.023317,0.8653,2.1025,8.1169,0.9741,12.2064,9,B,0.75,31,OVERTIME,-31.19,-3.119,-39.19,8,1,-11.57,11.57,0.256,-3.651
2622,AUDUSD=X,CADUSD=X,FX_COMMODITY,2025-05-13,2025-05-20,SHORT_A_LONG_B,0.6473,0.7178,1.308171,0.8782,8.88,0.078032,0.072773,0.004201,0.826,2.7134,-0.4664,0.4982,-1.2731,9,B,0.75,5,REVERT,9.34,0.934,1.34,8,1,-1.04,1.04,0.934,0.027
2623,AUDUSD=X,CADUSD=X,FX_COMMODITY,2025-06-01,2025-06-09,LONG_A_SHORT_B,0.6443,0.7285,1.308171,0.8782,8.88,0.078032,0.072773,0.004201,0.826,-2.1619,-2.5364,-0.2183,-1.765,8,B,0.7083,6,REVERT,8.99,0.899,0.99,8,1,0.21,0.5,0.899,0.245
2624,AUDUSD=X,CADUSD=X,FX_COMMODITY,2025-06-15,2025-06-19,LONG_A_SHORT_B,0.65,0.7362,1.308171,0.8782,8.88,0.078032,0.072773,0.004201,0.826,-2.0496,-2.9542,-0.0947,-2.1814,8,B,0.7083,4,REVERT,9,0.9,1,8,1,-2.78,2.78,1.191,0.085
2625,AUDUSD=X,CADUSD=X,FX_COMMODITY,2025-09-03,2025-09-21,SHORT_A_LONG_B,0.6544,0.725,1.308171,0.8782,8.88,0.078032,0.072773,0.004201,0.826,2.3339,-0.6455,-0.0103,-0.1469,8,B,0.7083,12,REVERT,-5.87,-0.587,-13.87,8,1,-1.77,2.11,0.129,-2.279
2626,AUDUSD=X,CADUSD=X,FX_COMMODITY,2025-12-04,2025-12-08,SHORT_A_LONG_B,0.6605,0.7167,1.308171,0.8782,8.88,0.078032,0.072773,0.004201,0.826,2.1675,1.4492,-0.2865,0.8832,8,B,0.7083,2,REVERT,6.58,0.658,-1.42,8,1,-2.5,2.5,0.658,-0.086
2627,AUDUSD=X,CADUSD=X,FX_COMMODITY,2025-12-17,2025-12-29,LONG_A_SHORT_B,0.6634,0.727,1.308171,0.8782,8.88,0.078032,0.072773,0.004201,0.826,-2.0797,0.2235,-0.4163,0.536,8,B,0.7083,7,REVERT,3.76,0.376,-4.24,8,1,1.93,1.93,0.376,-0.218
2628,AUDUSD=X,CADUSD=X,FX_COMMODITY,2026-01-06,2026-02-12,SHORT_A_LONG_B,0.6713,0.7261,1.308171,0.8782,8.88,0.078032,0.072773,0.004201,0.826,2.3938,1.3831,1.8864,4.8895,8,B,0.7083,27,OVERTIME,-42.45,-4.245,-50.45,8,1,13.01,13.01,-0.609,-4.245
2629,AUDUSD=X,CADUSD=X,FX_COMMODITY,2026-03-09,2026-03-11,LONG_A_SHORT_B,0.6966,0.7352,1.308171,0.8782,8.88,0.078032,0.072773,0.004201,0.826,-3.007,3.165,0.1136,4.8998,9,B,0.75,2,REVERT,20.44,2.044,12.44,8,1,-1.16,1.16,2.044,1.335
2631,NZDUSD=X,CADUSD=X,FX_COMMODITY,2025-06-01,2025-06-02,LONG_A_SHORT_B,0.5973,0.7285,1.501323,0.9151,6.58,0.105293,0.071585,-0.02509,0.8088,-2.0006,-1.4987,0.3705,-0.4052,6,C,0.625,1,REVERT,10.77,1.077,2.77,8,1,0.56,0.56,1.077,1.077
2632,NZDUSD=X,CADUSD=X,FX_COMMODITY,2025-06-15,2025-06-17,LONG_A_SHORT_B,0.6039,0.7362,1.501323,0.9151,6.58,0.105293,0.071585,-0.02509,0.8088,-2.1869,-1.9732,-0.3412,-1.1882,6,C,0.625,2,REVERT,7.76,0.776,-0.24,8,1,-0.85,0.85,0.776,0.072
2633,NZDUSD=X,CADUSD=X,FX_COMMODITY,2025-07-16,2025-07-23,LONG_A_SHORT_B,0.5946,0.7305,1.501323,0.9151,6.58,0.105293,0.071585,-0.02509,0.8088,-2.0747,-2.3745,-0.2303,-1.6281,6,C,0.625,5,REVERT,7.44,0.744,-0.56,8,1,0.24,0.84,0.744,-0.028
2634,NZDUSD=X,CADUSD=X,FX_COMMODITY,2025-08-20,2025-09-07,LONG_A_SHORT_B,0.5828,0.7208,1.501323,0.9151,6.58,0.105293,0.071585,-0.02509,0.8088,-2.2947,-2.3751,0.4888,-1.7518,6,C,0.625,12,REVERT,6.13,0.613,-1.87,8,1,-2.27,2.27,0.613,-0.434
2635,NZDUSD=X,CADUSD=X,FX_COMMODITY,2025-09-10,2025-09-17,SHORT_A_LONG_B,0.5944,0.7215,1.501323,0.9151,6.58,0.105293,0.071585,-0.02509,0.8088,2.1955,-0.5119,0.1632,-1.6783,6,C,0.625,5,REVERT,11.48,1.148,3.48,8,1,-1.6,1.6,1.148,-0.283
2636,NZDUSD=X,CADUSD=X,FX_COMMODITY,2025-11-05,2025-11-25,LONG_A_SHORT_B,0.5642,0.7092,1.501323,0.9151,6.58,0.105293,0.071585,-0.02509,0.8088,-2.6221,-3.1802,-0.3073,-3.6094,7,B,0.6667,14,REVERT,-4.08,-0.408,-12.08,8,1,-2.53,2.71,0.499,-1.108
2637,NZDUSD=X,CADUSD=X,FX_COMMODITY,2026-01-23,2026-02-06,SHORT_A_LONG_B,0.5917,0.7255,1.501323,0.9151,6.58,0.105293,0.071585,-0.02509,0.8088,2.2521,-1.8211,0.3391,-2.2389,6,C,0.625,10,REVERT,4.11,0.411,-3.89,8,1,-2.51,3.7,0.563,-0.528
2638,NZDUSD=X,CADUSD=X,FX_COMMODITY,2026-03-04,2026-03-20,LONG_A_SHORT_B,0.5889,0.7313,1.501323,0.9151,6.58,0.105293,0.071585,-0.02509,0.8088,-3.1864,-3.521,0.1097,-3.1933,7,B,0.6667,12,REVERT,3.21,0.321,-4.79,8,1,-0.8,1.29,0.492,-1.455
2640,NZDUSD=X,NOKUSD=X,FX_COMMODITY,2025-05-21,2025-05-28,LONG_A_SHORT_B,0.5933,0.0983,1.012724,0.538,64.69,0.010714,0.068993,1.877328,0.9683,-2.4494,-1.6891,-0.4531,-1.3898,1,D,0.4167,5,REVERT,8.87,0.887,0.87,8,1,-64.96,65.41,0.887,-0.301
2641,NZDUSD=X,NOKUSD=X,FX_COMMODITY,2025-06-15,2025-07-07,LONG_A_SHORT_B,0.6039,0.1009,1.012724,0.538,64.69,0.010714,0.068993,1.877328,0.9683,-2.3658,-1.9682,0.145,-1.4881,1,D,0.4167,16,REVERT,14.5,1.45,6.5,8,1,-65.49,66.07,2.577,-0.242
2642,NZDUSD=X,NOKUSD=X,FX_COMMODITY,2025-08-20,2025-09-08,LONG_A_SHORT_B,0.5828,0.0977,1.012724,0.538,64.69,0.010714,0.068993,1.877328,0.9683,-3.1918,-2.0929,-0.4335,-2.2955,2,D,0.4583,13,REVERT,-6.5,-0.65,-14.5,8,1,-64.28,64.91,-0.563,-1.434
2643,NZDUSD=X,NOKUSD=X,FX_COMMODITY,2025-09-16,2025-10-02,LONG_A_SHORT_B,0.5989,0.1025,1.012724,0.538,64.69,0.010714,0.068993,1.877328,0.9683,-2.322,-2.8022,-0.466,-3.0091,1,D,0.4167,12,REVERT,-6.07,-0.607,-14.07,8,1,-63,64.96,-0.375,-1.453
2644,NZDUSD=X,NOKUSD=X,FX_COMMODITY,2025-10-23,2025-10-28,LONG_A_SHORT_B,0.5755,0.1003,1.012724,0.538,64.69,0.010714,0.068993,1.877328,0.9683,-2.1996,-3.4119,-0.4161,-3.225,1,D,0.4167,2,REVERT,5.25,0.525,-2.75,8,1,-64.26,64.26,0.525,0.259
2645,NZDUSD=X,NOKUSD=X,FX_COMMODITY,2025-11-10,2025-11-24,LONG_A_SHORT_B,0.5627,0.0983,1.012724,0.538,64.69,0.010714,0.068993,1.877328,0.9683,-2.4341,-3.4877,0.2828,-3.3359,1,D,0.4167,10,REVERT,4.03,0.403,-3.97,8,1,-63.46,64.02,0.403,-1.097
2646,NZDUSD=X,NOKUSD=X,FX_COMMODITY,2025-11-27,2025-12-22,SHORT_A_LONG_B,0.5707,0.0981,1.012724,0.538,64.69,0.010714,0.068993,1.877328,0.9683,2.0936,-2.9212,-0.0538,-2.8544,1,D,0.4167,17,REVERT,-2.18,-0.218,-10.18,8,1,-64.34,64.48,0.316,-1.285
2647,NZDUSD=X,NOKUSD=X,FX_COMMODITY,2026-01-02,2026-01-16,LONG_A_SHORT_B,0.5758,0.0995,1.012724,0.538,64.69,0.010714,0.068993,1.877328,0.9683,-2.3221,-3.1086,-0.4471,-3.0036,1,D,0.4167,10,REVERT,3.18,0.318,-4.82,8,1,-64.14,64.4,0.554,-0.193
2648,NZDUSD=X,NOKUSD=X,FX_COMMODITY,2026-02-11,2026-03-05,LONG_A_SHORT_B,0.6042,0.1051,1.012724,0.538,64.69,0.010714,0.068993,1.877328,0.9683,-2.7566,-3.3602,-0.3364,-3.5587,2,D,0.4583,16,REVERT,-5.9,-0.59,-13.9,8,1,-63.73,65.22,0.287,-1.421
2649,NZDUSD=X,NOKUSD=X,FX_COMMODITY,2026-03-09,2026-03-11,LONG_A_SHORT_B,0.585,0.1038,1.012724,0.538,64.69,0.010714,0.068993,1.877328,0.9683,-2.2259,-4.0178,0.0032,-3.6097,1,D,0.4167,2,REVERT,12.27,1.227,4.27,8,1,-64.58,64.58,1.227,0.852
2650,NZDUSD=X,NOKUSD=X,FX_COMMODITY,2026-03-18,2026-03-25,LONG_A_SHORT_B,0.5859,0.1044,1.012724,0.538,64.69,0.010714,0.068993,1.877328,0.9683,-2.7187,-4.1542,-0.1847,-3.9035,2,D,0.4583,5,REVERT,7.71,0.771,-0.29,8,1,-64.83,64.83,1.466,-0.85
2651,CADUSD=X,NOKUSD=X,FX_COMMODITY,2025-05-14,2025-06-02,LONG_A_SHORT_B,0.7154,0.0963,0.592208,0.4531,29.64,0.023382,0.053712,1.076848,0.9598,-2.0765,-1.6645,-0.2451,-1.6115,1,D,0.4167,13,REVERT,0.5,0.05,-7.5,8,1,-63.31,64.37,0.819,-0.389
2652,CADUSD=X,NOKUSD=X,FX_COMMODITY,2025-06-30,2025-07-09,SHORT_A_LONG_B,0.735,0.0992,0.592208,0.4531,29.64,0.023382,0.053712,1.076848,0.9598,2.1936,-1.0509,0.1772,-1.3913,1,D,0.4167,7,REVERT,5.39,0.539,-2.61,8,1,-64.68,65.24,0.539,-0.063
2653,CADUSD=X,NOKUSD=X,FX_COMMODITY,2025-07-16,2025-07-20,SHORT_A_LONG_B,0.7305,0.0975,0.592208,0.4531,29.64,0.023382,0.053712,1.076848,0.9598,2.0324,-0.8038,-0.124,-1.2536,1,D,0.4167,2,REVERT,7.36,0.736,-0.64,8,1,-65.09,65.09,0.736,0.199
2654,CADUSD=X,NOKUSD=X,FX_COMMODITY,2025-08-14,2025-09-21,LONG_A_SHORT_B,0.724,0.0979,0.592208,0.4531,29.64,0.023382,0.053712,1.076848,0.9598,-2.1167,-1.5107,-0.2419,-2.4728,1,D,0.4167,26,REVERT,-15.31,-1.531,-23.31,8,1,-64.13,64.6,0.01,-2.321
2655,CADUSD=X,NOKUSD=X,FX_COMMODITY,2025-12-08,2026-01-02,SHORT_A_LONG_B,0.7228,0.0989,0.592208,0.4531,29.64,0.023382,0.053712,1.076848,0.9598,3.0577,-2.0064,0.3539,-1.6744,2,D,0.4583,17,REVERT,-5.14,-0.514,-13.14,8,1,-64.17,64.75,0.035,-0.995
2656,CADUSD=X,NOKUSD=X,FX_COMMODITY,2026-01-07,2026-02-06,LONG_A_SHORT_B,0.7238,0.0995,0.592208,0.4531,29.64,0.023382,0.053712,1.076848,0.9598,-2.1368,-2.141,0.0302,-2.6181,1,D,0.4167,22,REVERT,-7.62,-0.762,-15.62,8,1,-59.26,64.13,-0.14,-1.378
2657,CADUSD=X,NOKUSD=X,FX_COMMODITY,2026-02-12,2026-03-03,LONG_A_SHORT_B,0.7366,0.1055,0.592208,0.4531,29.64,0.023382,0.053712,1.076848,0.9598,-2.1159,-3.2221,-0.1913,-3.3082,1,D,0.4167,13,REVERT,-1.11,-0.111,-9.11,8,1,-63.91,64.29,0.072,-0.598
2658,CADUSD=X,NOKUSD=X,FX_COMMODITY,2026-03-11,2026-03-17,SHORT_A_LONG_B,0.7362,0.1038,0.592208,0.4531,29.64,0.023382,0.053712,1.076848,0.9598,2.0592,-2.6726,0.4891,-2.9756,1,D,0.4167,4,REVERT,4.96,0.496,-3.04,8,1,-63.86,64.55,0.496,-0.056
2659,CADUSD=X,NOKUSD=X,FX_COMMODITY,2026-03-20,2026-03-24,LONG_A_SHORT_B,0.728,0.1054,0.592208,0.4531,29.64,0.023382,0.053712,1.076848,0.9598,-2.0987,-3.9405,0.4303,-2.9785,1,D,0.4167,2,REVERT,15.05,1.505,7.05,8,1,-64.34,64.34,1.505,0.681
2660,CADUSD=X,SEKUSD=X,FX_COMMODITY,2025-05-14,2025-05-21,LONG_A_SHORT_B,0.7154,0.1026,0.254081,0.1251,60.28,0.011498,0.049332,0.252559,0.9788,-2.1255,-0.4357,-0.3726,-0.2498,0,D,0.375,5,REVERT,3.82,0.382,-4.18,8,1,-34.55,35.57,0.382,-0.01
2661,CADUSD=X,SEKUSD=X,FX_COMMODITY,2025-06-04,2025-06-17,SHORT_A_LONG_B,0.731,0.1044,0.254081,0.1251,60.28,0.011498,0.049332,0.252559,0.9788,2.0036,0.4012,0.3922,0.3458,0,D,0.375,9,REVERT,1.12,0.112,-6.88,8,1,-35.76,38.1,0.168,-0.54
2662,CADUSD=X,SEKUSD=X,FX_COMMODITY,2025-07-03,2025-07-07,SHORT_A_LONG_B,0.7368,0.1045,0.254081,0.1251,60.28,0.011498,0.049332,0.252559,0.9788,2.1417,0.7672,-0.4211,0.3603,0,D,0.375,2,REVERT,8.46,0.846,0.46,8,1,-38.94,38.94,0.846,0.262
2663,CADUSD=X,SEKUSD=X,FX_COMMODITY,2025-07-31,2025-08-27,LONG_A_SHORT_B,0.7217,0.1022,0.254081,0.1251,60.28,0.011498,0.049332,0.252559,0.9788,-2.152,0.0364,-0.0388,-0.0268,0,D,0.375,19,REVERT,-1.43,-0.143,-9.43,8,1,-34.4,37.25,0.368,-0.772
2664,CADUSD=X,SEKUSD=X,FX_COMMODITY,2025-09-10,2025-09-15,LONG_A_SHORT_B,0.7215,0.1071,0.254081,0.1251,60.28,0.011498,0.049332,0.252559,0.9788,-2.3079,-0.5515,-0.4378,-0.3287,0,D,0.375,3,REVERT,4.64,0.464,-3.36,8,1,-35.4,35.59,0.464,0.11
2665,CADUSD=X,SEKUSD=X,FX_COMMODITY,2025-09-28,2025-10-22,LONG_A_SHORT_B,0.7175,0.1064,0.254081,0.1251,60.28,0.011498,0.049332,0.252559,0.9788,-2.0673,-0.7425,-0.3936,-0.911,0,D,0.375,18,REVERT,-3.4,-0.34,-11.4,8,1,-33.75,35.1,0.201,-0.728
2666,CADUSD=X,SEKUSD=X,FX_COMMODITY,2025-12-01,2026-01-05,SHORT_A_LONG_B,0.7159,0.1059,0.254081,0.1251,60.28,0.011498,0.049332,0.252559,0.9788,2.0611,-0.7956,0.1255,-0.3019,0,D,0.375,23,REVERT,-10.17,-1.017,-18.17,8,1,-31.77,34.68,0.204,-1.411
2667,CADUSD=X,SEKUSD=X,FX_COMMODITY,2026-01-07,2026-01-26,LONG_A_SHORT_B,0.7238,0.1087,0.254081,0.1251,60.28,0.011498,0.049332,0.252559,0.9788,-2.1415,-0.5806,0.147,-0.5738,0,D,0.375,13,REVERT,0.1,0.01,-7.9,8,1,-31,35.01,0.01,-0.658
2668,CADUSD=X,SEKUSD=X,FX_COMMODITY,2026-01-29,2026-02-16,SHORT_A_LONG_B,0.7387,0.1134,0.254081,0.1251,60.28,0.011498,0.049332,0.252559,0.9788,2.3144,-0.1204,0.4066,-0.2819,0,D,0.375,12,REVERT,3.44,0.344,-4.56,8,1,-28.7,37.8,0.61,-0.29
2669,CADUSD=X,SEKUSD=X,FX_COMMODITY,2026-03-04,2026-03-18,SHORT_A_LONG_B,0.7313,0.108,0.254081,0.1251,60.28,0.011498,0.049332,0.252559,0.9788,2.2288,-0.0051,0.1626,-0.0362,0,D,0.375,10,REVERT,0.74,0.074,-7.26,8,1,-36.21,38.58,0.074,-0.553
2671,NOKUSD=X,SEKUSD=X,FX_COMMODITY,2025-05-21,2025-06-01,SHORT_A_LONG_B,0.0983,0.1045,0.677853,0.689,22.57,0.030705,0.068828,-0.792909,0.9105,2.1446,0.2517,0.2447,0.0682,3,D,0.5,7,REVERT,2.95,0.295,-5.05,8,1,41.05,42.87,0.295,-0.572
2672,NOKUSD=X,SEKUSD=X,FX_COMMODITY,2025-06-15,2025-06-23,SHORT_A_LONG_B,0.1009,0.1056,0.677853,0.689,22.57,0.030705,0.068828,-0.792909,0.9105,2.1453,1.3099,0.0555,0.9368,3,D,0.5,6,REVERT,6.71,0.671,-1.29,8,1,41.1,41.92,0.671,-0.583
2673,NOKUSD=X,SEKUSD=X,FX_COMMODITY,2025-08-03,2025-08-06,LONG_A_SHORT_B,0.0976,0.1037,0.677853,0.689,22.57,0.030705,0.068828,-0.792909,0.9105,-2.0845,0.1269,-0.1646,0.3342,3,D,0.5,3,REVERT,3.64,0.364,-4.36,8,1,43.03,43.11,0.364,-0.064
2674,NOKUSD=X,SEKUSD=X,FX_COMMODITY,2025-08-07,2025-08-11,LONG_A_SHORT_B,0.0979,0.1047,0.677853,0.689,22.57,0.030705,0.068828,-0.792909,0.9105,-2.1817,-0.0267,-0.2052,0.2274,3,D,0.5,2,REVERT,5.17,0.517,-2.83,8,1,42.42,43.67,0.517,-0.549
2675,NOKUSD=X,SEKUSD=X,FX_COMMODITY,2025-09-11,2025-09-24,SHORT_A_LONG_B,0.1015,0.1074,0.677853,0.689,22.57,0.030705,0.068828,-0.792909,0.9105,2.0924,0.9825,0.4814,0.8919,3,D,0.5,9,REVERT,2.02,0.202,-5.98,8,1,42.17,42.67,0.256,-0.354
2676,NOKUSD=X,SEKUSD=X,FX_COMMODITY,2025-10-12,2025-10-23,LONG_A_SHORT_B,0.099,0.1052,0.677853,0.689,22.57,0.030705,0.068828,-0.792909,0.9105,-2.2602,0.3811,0.2958,0.6185,3,D,0.5,9,REVERT,4.12,0.412,-3.88,8,1,42.91,43.17,0.412,-0.291
2677,NOKUSD=X,SEKUSD=X,FX_COMMODITY,2025-11-05,2025-11-11,LONG_A_SHORT_B,0.0978,0.1044,0.677853,0.689,22.57,0.030705,0.068828,-0.792909,0.9105,-2.1648,-0.0064,-0.3444,0.2432,3,D,0.5,4,REVERT,4.58,0.458,-3.42,8,1,43.21,43.35,0.458,-0.021
2678,NOKUSD=X,SEKUSD=X,FX_COMMODITY,2025-11-24,2025-12-01,LONG_A_SHORT_B,0.0977,0.1048,0.677853,0.689,22.57,0.030705,0.068828,-0.792909,0.9105,-2.345,-0.2507,-0.239,0.0356,3,D,0.5,5,REVERT,4.57,0.457,-3.43,8,1,43.5,43.5,0.457,-0.002
2679,NOKUSD=X,SEKUSD=X,FX_COMMODITY,2025-12-10,2025-12-26,LONG_A_SHORT_B,0.0986,0.1069,0.677853,0.689,22.57,0.030705,0.068828,-0.792909,0.9105,-2.2118,-0.4951,0.1608,-0.3736,3,D,0.5,11,REVERT,1.63,0.163,-6.37,8,1,44.87,44.87,0.163,-0.945
2680,NOKUSD=X,SEKUSD=X,FX_COMMODITY,2026-01-23,2026-03-06,SHORT_A_LONG_B,0.1015,0.1111,0.677853,0.689,22.57,0.030705,0.068828,-0.792909,0.9105,2.5467,-0.2724,0.4664,1.7174,4,C,0.5417,30,REVERT,-35.36,-3.536,-43.36,8,1,40.02,44.74,-0.346,-4.105
2681,NOKUSD=X,SEKUSD=X,FX_COMMODITY,2026-03-18,2026-03-25,SHORT_A_LONG_B,0.1044,0.1078,0.677853,0.689,22.57,0.030705,0.068828,-0.792909,0.9105,2.6205,2.4424,-0.3048,1.9446,4,C,0.5417,5,REVERT,9.2,0.92,1.2,8,1,41.22,41.27,1.163,-1.01
2682,EURUSD=X,GBPUSD=X,FX_MAJOR,2025-05-13,2025-05-29,LONG_A_SHORT_B,1.1186,1.3304,0.992249,0.7595,22.77,0.030437,0.047782,-0.170526,0.9278,-2.0211,-0.0602,-0.1315,0.1599,3,D,0.5,12,REVERT,2.65,0.265,-5.35,8,1,-4.66,6.17,0.44,-0.524
2683,EURUSD=X,GBPUSD=X,FX_MAJOR,2025-06-10,2025-07-23,SHORT_A_LONG_B,1.1437,1.3508,0.992249,0.7595,22.77,0.030437,0.047782,-0.170526,0.9278,2.1231,0.5289,0.8751,2.4793,3,D,0.5,31,OVERTIME,-24.23,-2.423,-32.23,8,1,-11.88,13,-0.196,-2.592
2684,EURUSD=X,GBPUSD=X,FX_MAJOR,2025-07-27,2025-07-29,SHORT_A_LONG_B,1.1757,1.3441,0.992249,0.7595,22.77,0.030437,0.047782,-0.170526,0.9278,2.4822,3.1929,-0.3117,2.2744,3,D,0.5,2,REVERT,11.08,1.108,3.08,8,1,-3.72,3.75,1.108,0.767
2685,EURUSD=X,GBPUSD=X,FX_MAJOR,2025-09-21,2025-10-01,SHORT_A_LONG_B,1.1737,1.3465,0.992249,0.7595,22.77,0.030437,0.047782,-0.170526,0.9278,2.1593,2.9098,0.2739,2.7965,3,D,0.5,8,REVERT,1.37,0.137,-6.63,8,1,-4.67,4.67,0.137,-0.314
2686,EURUSD=X,GBPUSD=X,FX_MAJOR,2025-10-29,2025-11-24,SHORT_A_LONG_B,1.1658,1.3279,0.992249,0.7595,22.77,0.030437,0.047782,-0.170526,0.9278,3.0936,3.4834,-0.4954,3.5484,4,C,0.5417,18,REVERT,-0.75,-0.075,-8.75,8,1,-6.15,6.52,0.117,-0.724
2687,EURUSD=X,GBPUSD=X,FX_MAJOR,2025-12-04,2025-12-12,LONG_A_SHORT_B,1.1667,1.3349,0.992249,0.7595,22.77,0.030437,0.047782,-0.170526,0.9278,-2.0156,3.122,-0.2688,3.3771,3,D,0.5,6,REVERT,3.13,0.313,-4.87,8,1,-2.59,3.59,0.313,-0.054
2688,EURUSD=X,GBPUSD=X,FX_MAJOR,2026-01-06,2026-01-22,LONG_A_SHORT_B,1.1715,1.3534,0.992249,0.7595,22.77,0.030437,0.047782,-0.170526,0.9278,-2.859,2.3388,0.2674,2.7362,4,C,0.5417,12,REVERT,4.81,0.481,-3.19,8,1,-4.07,4.75,0.793,0.017
2689,EURUSD=X,GBPUSD=X,FX_MAJOR,2026-02-03,2026-02-16,LONG_A_SHORT_B,1.1799,1.3673,0.992249,0.7595,22.77,0.030437,0.047782,-0.170526,0.9278,-2.3963,2.0908,0.3743,2.7181,3,D,0.5,9,REVERT,7.63,0.763,-0.37,8,1,-7.97,8.89,1.047,-0.033
2690,EURUSD=X,GBPUSD=X,FX_MAJOR,2026-03-09,2026-03-23,LONG_A_SHORT_B,1.1523,1.3301,0.992249,0.7595,22.77,0.030437,0.047782,-0.170526,0.9278,-2.2899,2.3985,-0.172,2.4743,3,D,0.5,10,REVERT,0.95,0.095,-7.05,8,1,-3.38,3.88,0.095,-0.457
